_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10430198,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Fløjstrup Kær,Denmark,56.43383801541221,10.273045264184477,25,Jørgen Christiansen,jord eller humus,blandskov (med løv- og nåletræer),"bøg (Fagus sylvatica), rød-gran (Picea abies), skov-elm (Ulmus glabra)","muldrig, forstyret bund","Kødfuld, Duft og smag af mel",Jørgen Christiansen,Jørgen Christiansen,https://svampe.databasen.org/observations/10430198,1
DMS-10430199,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Hjortshøj By,Denmark,56.24286702681943,10.263572573530835,5,Kirsten Nielsen,jord eller humus,levende hegn,løvtræ (løvtræ),I græsrabat ved /i levende hegn,,Kirsten Nielsen,Kirsten Nielsen,https://svampe.databasen.org/observations/10430199,1
DMS-10430203,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Kastrup,Denmark,55.63446119879699,12.62598185800016,5,Grith Styrck Carlsen,jord eller humus,græsplæne,,I meget stor fælleshave,,,Grith Styrck Carlsen,https://svampe.databasen.org/observations/10430203,1
DMS-10430208,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Femø,Denmark,54.9811951,11.5331843,73,Ole Terney,jord eller humus,have,,Vejkant med græs ,,Ole Terney,Ole Terney,https://svampe.databasen.org/observations/10430208,1
DMS-10430229,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Gjern,Denmark,56.2326329,9.747941,8,Peter Nymann Eriksen,jord eller humus,græsplæne,,,,Peter Nymann Eriksen,Karen Poulsen,https://svampe.databasen.org/observations/10430229,1
DMS-10430265,,2024-04-25T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Rantzausminde,Denmark,55.03897589810372,10.537908874903223,5,Dan Schou,jord eller humus,græsplæne,,,Sad i en almindelig græsplæne.,Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10430265,1
DMS-10430302,,2024-04-25T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Køge Å,Denmark,55.462201566091466,12.15831633657217,5,Ella Buck,jord eller humus,græsplæne,,Overdrevslignende græsareal ,I heksering. Mellugtende. Orangebrun. ,Ella Buck,Ella Buck,https://svampe.databasen.org/observations/10430302,1
DMS-10430309,,2024-04-25T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Gilleleje,Denmark,56.121793051633134,12.309759489799037,5,Thomas Vedelsbøl,jord eller humus,park/kirkegård,løvtræ (løvtræ),,Adskillige frugtlegemer i fragmentarisk heksering. Nærmeste større træ er ask.,Thomas Vedelsbøl,Thomas Vedelsbøl,https://svampe.databasen.org/observations/10430309,1
DMS-10430345,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Hjortshøj By,Denmark,56.24594613784439,10.276060938704177,5,Kirsten Nielsen,jord eller humus,vejkant,lind (Tilia),Græsrabat,Ved knusning bliver den ulækre mellugt helt tydelig!,Kirsten Nielsen,Kirsten Nielsen,https://svampe.databasen.org/observations/10430345,1
DMS-10430413,,2024-04-26T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,"Botanisk Have, Århus",Denmark,56.16720613648026,10.195162807453096,26,Marianne Kongerslev,jord eller humus,græsplæne,løvtræ (løvtræ),,"Ved pil, lind, diverse buske og krat på græsplæne. Voksede i heksering. Kraftig mellugt. ",Marianne Kongerslev,Marianne Kongerslev,https://svampe.databasen.org/observations/10430413,1
DMS-10430425,,2024-04-26T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Nørre Fjand,Denmark,56.32712679454715,8.152200970806323,13,Jesper M Schlütter,jord eller humus,græsplæne,,"Vokser i græsplæne under gammelt kirsebærtræ. 
",,Jesper M Schlütter,Jesper M Schlütter,https://svampe.databasen.org/observations/10430425,1
DMS-10430429,,2024-04-26T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Erholm Gods,Denmark,55.39633,10.050233333333331,7,Brian sørensen,jord eller humus,park/kirkegård,bøg (Fagus),,Meget hård at banke på - virker massiv og sidder godt fast,Brian sørensen,Benny T. Olsen,https://svampe.databasen.org/observations/10430429,1
DMS-10430448,,2024-04-26T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Kædeby Haver,Denmark,54.87371669335226,10.672156291941926,52,Jørgen Christoffersen,jord eller humus,eng,"pil (Salix), gråpil (Salix cinerea)",Græsareal ,Moseagtigt ,Jørgen Christoffersen,Jørgen Christoffersen,https://svampe.databasen.org/observations/10430448,1
DMS-10430528,,2024-04-27T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Sandet,Denmark,55.78508099770779,12.324026668870184,35,Helle Jørgensen,ved og rødder af levende træer,overdrev,tjørn (Crataegus),,,Helle Jørgensen,Helle Jørgensen,https://svampe.databasen.org/observations/10430528,1
DMS-10430549,,2024-04-27T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Sønder Varde,Denmark,55.6232164,8.4940599,5,Keld Hansen,jord eller humus,park/kirkegård,løvtræ (løvtræ),,Lugter af mel. Talrig langs sti langs å. Under forsllige løvtræer. ,Keld Hansen,Keld Hansen,https://svampe.databasen.org/observations/10430549,1
DMS-10430582,,2024-04-27T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Grønsund Færgebro,Denmark,54.88534958053091,12.1198292480885,5,Inge Bender Koch,jord eller humus,vejkant,,,"Lugtede af fugtig mel - og smagte fint i en stuvning. Der var nogle stykker
",Inge Bender Koch,Inge Bender Koch,https://svampe.databasen.org/observations/10430582,1
DMS-10430583,,2024-04-27T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Østskoven,Denmark,55.49335527360618,8.518364184812794,5,Paul Verner Jørgensen,jord eller humus,vejkant,,,"Vammel lugt, mild smag",Paul Verner Jørgensen,Paul Verner Jørgensen,https://svampe.databasen.org/observations/10430583,1
DMS-10430586,,2024-04-27T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Halved,Denmark,56.153083333333335,9.680778333333333,11,Henrik Stenholt,jord eller humus,græsplæne,,,Tydelig mellugt. Ingen særlig smag.,Henrik Stenholt,Henrik Stenholt,https://svampe.databasen.org/observations/10430586,1
DMS-10430617,,2024-04-28T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Odde,Denmark,56.72769787618893,10.3056800365448,10,Morten Strandberg,jord eller humus,vejkant,,,,Morten Strandberg,Morten Strandberg,https://svampe.databasen.org/observations/10430617,1
DMS-10430623,,2024-04-28T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,"Jydelejet, Møns Klint",Denmark,54.98519136681184,12.530831598001006,48,Frank Desting,jord eller humus,løvskov,"bøg (Fagus), løvtræ (løvtræ)",,Mellugt.,Frank Desting,Frank Desting,https://svampe.databasen.org/observations/10430623,1
DMS-10430641,,2024-04-28T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Slet,Denmark,56.1009731,10.1375063,13,Jens Kjær Abildgaard Jensen,jord eller humus,eng,,,Stærk mellugt,,Jens Kjær Abildgaard Jensen,https://svampe.databasen.org/observations/10430641,1
DMS-10430642,,2024-04-28T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Silkeborg Langsø,Denmark,56.1772414,9.5578265,11,Thomas Borup Svensen,jord eller humus,græsplæne,,,,Thomas Borup Svensen,Thomas Borup Svensen,https://svampe.databasen.org/observations/10430642,1
DMS-10430648,,2024-04-28T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Sønderbæk,Denmark,56.4979564,9.84043,5,Peter Stidsen,jord eller humus,have,navr (Acer campestre),,Melduft,Peter Stidsen,Peter Stidsen,https://svampe.databasen.org/observations/10430648,1
